WeekID,Week Position,Song,Performer,SongID
1989-07-15,1,If You Don't Know Me By Now,Simply Red,If You Don't Know Me By NowSimply Red
1989-07-22,1,Toy Soldiers,Martika,Toy SoldiersMartika
1989-07-29,1,Toy Soldiers,Martika,Toy SoldiersMartika
1989-08-05,1,"Batdance (From ""Batman"")",Prince,"Batdance (From ""Batman"")Prince"
1989-08-12,1,Right Here Waiting,Richard Marx,Right Here WaitingRichard Marx
1989-08-19,1,Right Here Waiting,Richard Marx,Right Here WaitingRichard Marx
1989-08-26,1,Right Here Waiting,Richard Marx,Right Here WaitingRichard Marx
1989-09-02,1,Cold Hearted,Paula Abdul,Cold HeartedPaula Abdul
1989-09-09,1,Hangin' Tough,New Kids On The Block,Hangin' ToughNew Kids On The Block
1989-09-16,1,Don't Wanna Lose You,Gloria Estefan,Don't Wanna Lose YouGloria Estefan
1989-09-23,1,Girl I'm Gonna Miss You,Milli Vanilli,Girl I'm Gonna Miss YouMilli Vanilli
1989-09-30,1,Girl I'm Gonna Miss You,Milli Vanilli,Girl I'm Gonna Miss YouMilli Vanilli
1989-10-07,1,Miss You Much,Janet Jackson,Miss You MuchJanet Jackson
1989-10-14,1,Miss You Much,Janet Jackson,Miss You MuchJanet Jackson
1989-10-21,1,Miss You Much,Janet Jackson,Miss You MuchJanet Jackson
1989-10-28,1,Miss You Much,Janet Jackson,Miss You MuchJanet Jackson
1989-11-04,1,Listen To Your Heart,Roxette,Listen To Your HeartRoxette
1989-11-11,1,When I See You Smile,Bad English,When I See You SmileBad English
1989-11-18,1,When I See You Smile,Bad English,When I See You SmileBad English
1989-11-25,1,Blame It On The Rain,Milli Vanilli,Blame It On The RainMilli Vanilli
1989-12-02,1,Blame It On The Rain,Milli Vanilli,Blame It On The RainMilli Vanilli
1989-12-09,1,We Didn't Start The Fire,Billy Joel,We Didn't Start The FireBilly Joel
1989-12-16,1,We Didn't Start The Fire,Billy Joel,We Didn't Start The FireBilly Joel
1989-12-23,1,Another Day In Paradise,Phil Collins,Another Day In ParadisePhil Collins
1989-12-30,1,Another Day In Paradise,Phil Collins,Another Day In ParadisePhil Collins
1990-01-06,1,Another Day In Paradise,Phil Collins,Another Day In ParadisePhil Collins
1990-01-13,1,Another Day In Paradise,Phil Collins,Another Day In ParadisePhil Collins
1990-01-20,1,How Am I Supposed To Live Without You,Michael Bolton,How Am I Supposed To Live Without YouMichael Bolton
1990-01-27,1,How Am I Supposed To Live Without You,Michael Bolton,How Am I Supposed To Live Without YouMichael Bolton
1990-02-03,1,How Am I Supposed To Live Without You,Michael Bolton,How Am I Supposed To Live Without YouMichael Bolton
1990-02-10,1,Opposites Attract,Paula Abdul (Duet With The Wild Pair),Opposites AttractPaula Abdul (Duet With The Wild Pair)
1990-02-17,1,Opposites Attract,Paula Abdul (Duet With The Wild Pair),Opposites AttractPaula Abdul (Duet With The Wild Pair)
1990-02-24,1,Opposites Attract,Paula Abdul (Duet With The Wild Pair),Opposites AttractPaula Abdul (Duet With The Wild Pair)
1990-03-03,1,Escapade,Janet Jackson,EscapadeJanet Jackson
1990-03-10,1,Escapade,Janet Jackson,EscapadeJanet Jackson
1990-03-17,1,Escapade,Janet Jackson,EscapadeJanet Jackson
1990-03-24,1,Black Velvet,Alannah Myles,Black VelvetAlannah Myles
1990-03-31,1,Black Velvet,Alannah Myles,Black VelvetAlannah Myles
1990-04-07,1,Love Will Lead You Back,Taylor Dayne,Love Will Lead You BackTaylor Dayne
1990-04-14,1,I'll Be Your Everything,Tommy Page,I'll Be Your EverythingTommy Page
1990-04-21,1,Nothing Compares 2 U,Sinead O'Connor,Nothing Compares 2 USinead O'Connor
1990-04-28,1,Nothing Compares 2 U,Sinead O'Connor,Nothing Compares 2 USinead O'Connor
1990-05-05,1,Nothing Compares 2 U,Sinead O'Connor,Nothing Compares 2 USinead O'Connor
1990-05-12,1,Nothing Compares 2 U,Sinead O'Connor,Nothing Compares 2 USinead O'Connor
1990-05-19,1,Vogue,Madonna,VogueMadonna
1990-05-26,1,Vogue,Madonna,VogueMadonna
1990-06-02,1,Vogue,Madonna,VogueMadonna
1990-06-09,1,Hold On,Wilson Phillips,Hold OnWilson Phillips
1990-06-16,1,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,"It Must Have Been Love (From ""Pretty Woman"")Roxette"
1990-06-23,1,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,"It Must Have Been Love (From ""Pretty Woman"")Roxette"
1990-06-30,1,Step By Step,New Kids On The Block,Step By StepNew Kids On The Block
1990-07-07,1,Step By Step,New Kids On The Block,Step By StepNew Kids On The Block
1990-07-14,1,Step By Step,New Kids On The Block,Step By StepNew Kids On The Block
1990-07-21,1,She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown,She Ain't Worth ItGlenn Medeiros Featuring Bobby Brown
1990-07-28,1,She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown,She Ain't Worth ItGlenn Medeiros Featuring Bobby Brown
1990-08-04,1,Vision Of Love,Mariah Carey,Vision Of LoveMariah Carey
1990-08-11,1,Vision Of Love,Mariah Carey,Vision Of LoveMariah Carey
1990-08-18,1,Vision Of Love,Mariah Carey,Vision Of LoveMariah Carey
1990-08-25,1,Vision Of Love,Mariah Carey,Vision Of LoveMariah Carey
1990-09-01,1,If Wishes Came True,Sweet Sensation,If Wishes Came TrueSweet Sensation
1990-09-08,1,"Blaze Of Glory (From ""Young Guns II"")",Jon Bon Jovi,"Blaze Of Glory (From ""Young Guns II"")Jon Bon Jovi"
1990-09-15,1,Release Me,Wilson Phillips,Release MeWilson Phillips
1990-09-22,1,Release Me,Wilson Phillips,Release MeWilson Phillips
1990-09-29,1,(Can't Live Without Your) Love And Affection,Nelson,(Can't Live Without Your) Love And AffectionNelson
1990-10-06,1,Close To You,Maxi Priest,Close To YouMaxi Priest
1990-10-13,1,Praying For Time,George Michael,Praying For TimeGeorge Michael
1990-10-20,1,I Don't Have The Heart,James Ingram,I Don't Have The HeartJames Ingram
1990-10-27,1,Black Cat,Janet Jackson,Black CatJanet Jackson
1990-11-03,1,Ice Ice Baby,Vanilla Ice,Ice Ice BabyVanilla Ice
1990-11-10,1,Love Takes Time,Mariah Carey,Love Takes TimeMariah Carey
1990-11-17,1,Love Takes Time,Mariah Carey,Love Takes TimeMariah Carey
1990-11-24,1,Love Takes Time,Mariah Carey,Love Takes TimeMariah Carey
1990-12-01,1,I'm Your Baby Tonight,Whitney Houston,I'm Your Baby TonightWhitney Houston
1990-12-08,1,Because I Love You (The Postman Song),Stevie B,Because I Love You (The Postman Song)Stevie B
1990-12-15,1,Because I Love You (The Postman Song),Stevie B,Because I Love You (The Postman Song)Stevie B
1990-12-22,1,Because I Love You (The Postman Song),Stevie B,Because I Love You (The Postman Song)Stevie B
1990-12-29,1,Because I Love You (The Postman Song),Stevie B,Because I Love You (The Postman Song)Stevie B
1991-01-05,1,Justify My Love,Madonna,Justify My LoveMadonna
1991-01-12,1,Justify My Love,Madonna,Justify My LoveMadonna
1991-01-19,1,Love Will Never Do (Without You),Janet Jackson,Love Will Never Do (Without You)Janet Jackson
1991-01-26,1,The First Time,Surface,The First TimeSurface
1991-02-02,1,The First Time,Surface,The First TimeSurface
1991-02-09,1,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now)C+C Music Factory
1991-02-16,1,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now)C+C Music Factory
1991-02-23,1,All The Man That I Need,Whitney Houston,All The Man That I NeedWhitney Houston
1991-03-02,1,All The Man That I Need,Whitney Houston,All The Man That I NeedWhitney Houston
1991-03-09,1,Someday,Mariah Carey,SomedayMariah Carey
1991-03-16,1,Someday,Mariah Carey,SomedayMariah Carey
1991-03-23,1,One More Try,Timmy T.,One More TryTimmy T.
1991-03-30,1,Coming Out Of The Dark,Gloria Estefan,Coming Out Of The DarkGloria Estefan
1991-04-06,1,Coming Out Of The Dark,Gloria Estefan,Coming Out Of The DarkGloria Estefan
1991-04-13,1,I've Been Thinking About You,Londonbeat,I've Been Thinking About YouLondonbeat
1991-04-20,1,You're In Love,Wilson Phillips,You're In LoveWilson Phillips
1991-04-27,1,Baby Baby,Amy Grant,Baby BabyAmy Grant
1991-05-04,1,Baby Baby,Amy Grant,Baby BabyAmy Grant
1991-05-11,1,Joyride,Roxette,JoyrideRoxette
1991-05-18,1,I Like The Way (The Kissing Game),Hi-Five,I Like The Way (The Kissing Game)Hi-Five
1991-05-25,1,I Don't Wanna Cry,Mariah Carey,I Don't Wanna CryMariah Carey
1991-06-01,1,I Don't Wanna Cry,Mariah Carey,I Don't Wanna CryMariah Carey
1991-06-08,1,More Than Words,Extreme,More Than WordsExtreme
1991-06-15,1,Rush Rush,Paula Abdul,Rush RushPaula Abdul
1991-06-22,1,Rush Rush,Paula Abdul,Rush RushPaula Abdul
1991-06-29,1,Rush Rush,Paula Abdul,Rush RushPaula Abdul
1991-07-06,1,Rush Rush,Paula Abdul,Rush RushPaula Abdul
1991-07-13,1,Rush Rush,Paula Abdul,Rush RushPaula Abdul
1991-07-20,1,Unbelievable,EMF,UnbelievableEMF
1991-07-27,1,(Everything I Do) I Do It For You,Bryan Adams,(Everything I Do) I Do It For YouBryan Adams
1991-08-03,1,(Everything I Do) I Do It For You,Bryan Adams,(Everything I Do) I Do It For YouBryan Adams
1991-08-10,1,(Everything I Do) I Do It For You,Bryan Adams,(Everything I Do) I Do It For YouBryan Adams
1991-08-17,1,(Everything I Do) I Do It For You,Bryan Adams,(Everything I Do) I Do It For YouBryan Adams
1991-08-24,1,(Everything I Do) I Do It For You,Bryan Adams,(Everything I Do) I Do It For YouBryan Adams
1991-08-31,1,(Everything I Do) I Do It For You,Bryan Adams,(Everything I Do) I Do It For YouBryan Adams
1991-09-07,1,(Everything I Do) I Do It For You,Bryan Adams,(Everything I Do) I Do It For YouBryan Adams
1991-09-14,1,The Promise Of A New Day,Paula Abdul,The Promise Of A New DayPaula Abdul
1991-09-21,1,I Adore Mi Amor,Color Me Badd,I Adore Mi AmorColor Me Badd
1991-09-28,1,I Adore Mi Amor,Color Me Badd,I Adore Mi AmorColor Me Badd
1991-10-05,1,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,Good VibrationsMarky Mark & The Funky Bunch Featuring Loleatta Holloway
1991-10-12,1,Emotions,Mariah Carey,EmotionsMariah Carey
1991-10-19,1,Emotions,Mariah Carey,EmotionsMariah Carey
1991-10-26,1,Emotions,Mariah Carey,EmotionsMariah Carey
1991-11-02,1,Romantic,Karyn White,RomanticKaryn White
1991-11-09,1,Cream,Prince And The N.P.G.,CreamPrince And The N.P.G.
1991-11-16,1,Cream,Prince And The N.P.G.,CreamPrince And The N.P.G.
1991-11-23,1,When A Man Loves A Woman,Michael Bolton,When A Man Loves A WomanMichael Bolton
1991-11-30,1,Set Adrift On Memory Bliss,P.M. Dawn,Set Adrift On Memory BlissP.M. Dawn
1991-12-07,1,Black Or White,Michael Jackson,Black Or WhiteMichael Jackson
1991-12-14,1,Black Or White,Michael Jackson,Black Or WhiteMichael Jackson
1991-12-21,1,Black Or White,Michael Jackson,Black Or WhiteMichael Jackson
1991-12-28,1,Black Or White,Michael Jackson,Black Or WhiteMichael Jackson
1992-01-04,1,Black Or White,Michael Jackson,Black Or WhiteMichael Jackson
1992-01-11,1,Black Or White,Michael Jackson,Black Or WhiteMichael Jackson
1992-01-18,1,Black Or White,Michael Jackson,Black Or WhiteMichael Jackson
1992-01-25,1,All 4 Love,Color Me Badd,All 4 LoveColor Me Badd
1992-02-01,1,Don't Let The Sun Go Down On Me,George Michael/Elton John,Don't Let The Sun Go Down On MeGeorge Michael/Elton John
1992-02-08,1,I'm Too Sexy,Right Said Fred,I'm Too SexyRight Said Fred
1992-02-15,1,I'm Too Sexy,Right Said Fred,I'm Too SexyRight Said Fred
1992-02-22,1,I'm Too Sexy,Right Said Fred,I'm Too SexyRight Said Fred
1992-02-29,1,To Be With You,Mr. Big,To Be With YouMr. Big
1992-03-07,1,To Be With You,Mr. Big,To Be With YouMr. Big
1992-03-14,1,To Be With You,Mr. Big,To Be With YouMr. Big
1992-03-21,1,Save The Best For Last,Vanessa Williams,Save The Best For LastVanessa Williams
1992-03-28,1,Save The Best For Last,Vanessa Williams,Save The Best For LastVanessa Williams
1992-04-04,1,Save The Best For Last,Vanessa Williams,Save The Best For LastVanessa Williams
1992-04-11,1,Save The Best For Last,Vanessa Williams,Save The Best For LastVanessa Williams
1992-04-18,1,Save The Best For Last,Vanessa Williams,Save The Best For LastVanessa Williams
1992-04-25,1,Jump,Kris Kross,JumpKris Kross
1992-05-02,1,Jump,Kris Kross,JumpKris Kross
1992-05-09,1,Jump,Kris Kross,JumpKris Kross
1992-05-16,1,Jump,Kris Kross,JumpKris Kross
1992-05-23,1,Jump,Kris Kross,JumpKris Kross
1992-05-30,1,Jump,Kris Kross,JumpKris Kross
1992-06-06,1,Jump,Kris Kross,JumpKris Kross
1992-06-13,1,Jump,Kris Kross,JumpKris Kross
1992-06-20,1,I'll Be There,Mariah Carey,I'll Be ThereMariah Carey
1992-06-27,1,I'll Be There,Mariah Carey,I'll Be ThereMariah Carey
1992-07-04,1,Baby Got Back,Sir Mix-A-Lot,Baby Got BackSir Mix-A-Lot
1992-07-11,1,Baby Got Back,Sir Mix-A-Lot,Baby Got BackSir Mix-A-Lot
1992-07-18,1,Baby Got Back,Sir Mix-A-Lot,Baby Got BackSir Mix-A-Lot
1992-07-25,1,Baby Got Back,Sir Mix-A-Lot,Baby Got BackSir Mix-A-Lot
1992-08-01,1,Baby Got Back,Sir Mix-A-Lot,Baby Got BackSir Mix-A-Lot
1992-08-08,1,This Used To Be My Playground,Madonna,This Used To Be My PlaygroundMadonna
1992-08-15,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-08-22,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-08-29,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-09-05,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-09-12,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-09-19,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-09-26,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-10-03,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-10-10,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-10-17,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-10-24,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-10-31,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-11-07,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,"End Of The Road (From ""Boomerang"")Boyz II Men"
1992-11-14,1,How Do You Talk To An Angel,The Heights,How Do You Talk To An AngelThe Heights
1992-11-21,1,How Do You Talk To An Angel,The Heights,How Do You Talk To An AngelThe Heights
1992-11-28,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1992-12-05,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1992-12-12,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1992-12-19,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1992-12-26,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1993-01-02,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1993-01-09,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1993-01-16,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1993-01-23,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1993-01-30,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1993-02-06,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1993-02-13,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1993-02-20,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1993-02-27,1,I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston
1993-03-06,1,A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,A Whole New World (Aladdin's Theme)Peabo Bryson & Regina Belle
1993-03-13,1,Informer,Snow,InformerSnow
1993-03-20,1,Informer,Snow,InformerSnow
1993-03-27,1,Informer,Snow,InformerSnow
1993-04-03,1,Informer,Snow,InformerSnow
1993-04-10,1,Informer,Snow,InformerSnow
1993-04-17,1,Informer,Snow,InformerSnow
1993-04-24,1,Informer,Snow,InformerSnow
1993-05-01,1,Freak Me,Silk,Freak MeSilk
1993-05-08,1,Freak Me,Silk,Freak MeSilk
1993-05-15,1,That's The Way Love Goes,Janet Jackson,That's The Way Love GoesJanet Jackson
1993-05-22,1,That's The Way Love Goes,Janet Jackson,That's The Way Love GoesJanet Jackson
1993-05-29,1,That's The Way Love Goes,Janet Jackson,That's The Way Love GoesJanet Jackson
1993-06-05,1,That's The Way Love Goes,Janet Jackson,That's The Way Love GoesJanet Jackson
1993-06-12,1,That's The Way Love Goes,Janet Jackson,That's The Way Love GoesJanet Jackson
1993-06-19,1,That's The Way Love Goes,Janet Jackson,That's The Way Love GoesJanet Jackson
1993-06-26,1,That's The Way Love Goes,Janet Jackson,That's The Way Love GoesJanet Jackson
1993-07-03,1,That's The Way Love Goes,Janet Jackson,That's The Way Love GoesJanet Jackson
1993-07-10,1,Weak,SWV,WeakSWV
1993-07-17,1,Weak,SWV,WeakSWV
1993-07-24,1,"Can't Help Falling In Love (From ""Sliver"")",UB40,"Can't Help Falling In Love (From ""Sliver"")UB40"
1993-07-31,1,"Can't Help Falling In Love (From ""Sliver"")",UB40,"Can't Help Falling In Love (From ""Sliver"")UB40"
1993-08-07,1,"Can't Help Falling In Love (From ""Sliver"")",UB40,"Can't Help Falling In Love (From ""Sliver"")UB40"
1993-08-14,1,"Can't Help Falling In Love (From ""Sliver"")",UB40,"Can't Help Falling In Love (From ""Sliver"")UB40"
1993-08-21,1,"Can't Help Falling In Love (From ""Sliver"")",UB40,"Can't Help Falling In Love (From ""Sliver"")UB40"
1993-08-28,1,"Can't Help Falling In Love (From ""Sliver"")",UB40,"Can't Help Falling In Love (From ""Sliver"")UB40"
1993-09-04,1,"Can't Help Falling In Love (From ""Sliver"")",UB40,"Can't Help Falling In Love (From ""Sliver"")UB40"
1993-09-11,1,Dreamlover,Mariah Carey,DreamloverMariah Carey
1993-09-18,1,Dreamlover,Mariah Carey,DreamloverMariah Carey
1993-09-25,1,Dreamlover,Mariah Carey,DreamloverMariah Carey
1993-10-02,1,Dreamlover,Mariah Carey,DreamloverMariah Carey
1993-10-09,1,Dreamlover,Mariah Carey,DreamloverMariah Carey
1993-10-16,1,Dreamlover,Mariah Carey,DreamloverMariah Carey
1993-10-23,1,Dreamlover,Mariah Carey,DreamloverMariah Carey
1993-10-30,1,Dreamlover,Mariah Carey,DreamloverMariah Carey
1993-11-06,1,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,I'd Do Anything For Love (But I Won't Do That)Meat Loaf
1993-11-13,1,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,I'd Do Anything For Love (But I Won't Do That)Meat Loaf
1993-11-20,1,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,I'd Do Anything For Love (But I Won't Do That)Meat Loaf
1993-11-27,1,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,I'd Do Anything For Love (But I Won't Do That)Meat Loaf
1993-12-04,1,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,I'd Do Anything For Love (But I Won't Do That)Meat Loaf
1993-12-11,1,Again,Janet Jackson,AgainJanet Jackson
1993-12-18,1,Again,Janet Jackson,AgainJanet Jackson
1993-12-25,1,Hero,Mariah Carey,HeroMariah Carey
1994-01-01,1,Hero,Mariah Carey,HeroMariah Carey
1994-01-08,1,Hero,Mariah Carey,HeroMariah Carey
1994-01-15,1,Hero,Mariah Carey,HeroMariah Carey
1994-01-22,1,All For Love,Bryan Adams/Rod Stewart/Sting,All For LoveBryan Adams/Rod Stewart/Sting
1994-01-29,1,All For Love,Bryan Adams/Rod Stewart/Sting,All For LoveBryan Adams/Rod Stewart/Sting
1994-02-05,1,All For Love,Bryan Adams/Rod Stewart/Sting,All For LoveBryan Adams/Rod Stewart/Sting
1994-02-12,1,The Power Of Love,Celine Dion,The Power Of LoveCeline Dion
1994-02-19,1,The Power Of Love,Celine Dion,The Power Of LoveCeline Dion
1994-02-26,1,The Power Of Love,Celine Dion,The Power Of LoveCeline Dion
1994-03-05,1,The Power Of Love,Celine Dion,The Power Of LoveCeline Dion
1994-03-12,1,The Sign,Ace Of Base,The SignAce Of Base
1994-03-19,1,The Sign,Ace Of Base,The SignAce Of Base
1994-03-26,1,The Sign,Ace Of Base,The SignAce Of Base
1994-04-02,1,The Sign,Ace Of Base,The SignAce Of Base
1994-04-09,1,Bump N' Grind,R. Kelly,Bump N' GrindR. Kelly
1994-04-16,1,Bump N' Grind,R. Kelly,Bump N' GrindR. Kelly
1994-04-23,1,Bump N' Grind,R. Kelly,Bump N' GrindR. Kelly
1994-04-30,1,Bump N' Grind,R. Kelly,Bump N' GrindR. Kelly
1994-05-07,1,The Sign,Ace Of Base,The SignAce Of Base
1994-05-14,1,The Sign,Ace Of Base,The SignAce Of Base
1994-05-21,1,I Swear,All-4-One,I SwearAll-4-One
1994-05-28,1,I Swear,All-4-One,I SwearAll-4-One
1994-06-04,1,I Swear,All-4-One,I SwearAll-4-One
1994-06-11,1,I Swear,All-4-One,I SwearAll-4-One
1994-06-18,1,I Swear,All-4-One,I SwearAll-4-One
1994-06-25,1,I Swear,All-4-One,I SwearAll-4-One
1994-07-02,1,I Swear,All-4-One,I SwearAll-4-One
1994-07-09,1,I Swear,All-4-One,I SwearAll-4-One
1994-07-16,1,I Swear,All-4-One,I SwearAll-4-One
1994-07-23,1,I Swear,All-4-One,I SwearAll-4-One
1994-07-30,1,I Swear,All-4-One,I SwearAll-4-One
1994-08-06,1,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")Lisa Loeb & Nine Stories"
1994-08-13,1,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")Lisa Loeb & Nine Stories"
1994-08-20,1,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")Lisa Loeb & Nine Stories"
1994-08-27,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-09-03,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-09-10,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-09-17,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-09-24,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-10-01,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-10-08,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-10-15,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-10-22,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-10-29,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-11-05,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-11-12,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-11-19,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-11-26,1,I'll Make Love To You,Boyz II Men,I'll Make Love To YouBoyz II Men
1994-12-03,1,On Bended Knee,Boyz II Men,On Bended KneeBoyz II Men
1994-12-10,1,On Bended Knee,Boyz II Men,On Bended KneeBoyz II Men
1994-12-17,1,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,"Here Comes The Hotstepper (From ""Ready To Wear"")Ini Kamoze"
1994-12-24,1,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,"Here Comes The Hotstepper (From ""Ready To Wear"")Ini Kamoze"
1994-12-31,1,On Bended Knee,Boyz II Men,On Bended KneeBoyz II Men
1995-01-07,1,On Bended Knee,Boyz II Men,On Bended KneeBoyz II Men
1995-01-14,1,On Bended Knee,Boyz II Men,On Bended KneeBoyz II Men
1995-01-21,1,On Bended Knee,Boyz II Men,On Bended KneeBoyz II Men
1995-01-28,1,Creep,TLC,CreepTLC
1995-02-04,1,Creep,TLC,CreepTLC
1995-02-11,1,Creep,TLC,CreepTLC
1995-02-18,1,Creep,TLC,CreepTLC
1995-02-25,1,Take A Bow,Madonna,Take A BowMadonna
1995-03-04,1,Take A Bow,Madonna,Take A BowMadonna
1995-03-11,1,Take A Bow,Madonna,Take A BowMadonna
1995-03-18,1,Take A Bow,Madonna,Take A BowMadonna
1995-03-25,1,Take A Bow,Madonna,Take A BowMadonna
1995-04-01,1,Take A Bow,Madonna,Take A BowMadonna
1995-04-08,1,Take A Bow,Madonna,Take A BowMadonna
1995-04-15,1,This Is How We Do It,Montell Jordan,This Is How We Do ItMontell Jordan
1995-04-22,1,This Is How We Do It,Montell Jordan,This Is How We Do ItMontell Jordan
1995-04-29,1,This Is How We Do It,Montell Jordan,This Is How We Do ItMontell Jordan
1995-05-06,1,This Is How We Do It,Montell Jordan,This Is How We Do ItMontell Jordan
1995-05-13,1,This Is How We Do It,Montell Jordan,This Is How We Do ItMontell Jordan
1995-05-20,1,This Is How We Do It,Montell Jordan,This Is How We Do ItMontell Jordan
1995-05-27,1,This Is How We Do It,Montell Jordan,This Is How We Do ItMontell Jordan
1995-06-03,1,Have You Ever Really Loved A Woman?,Bryan Adams,Have You Ever Really Loved A Woman?Bryan Adams
1995-06-10,1,Have You Ever Really Loved A Woman?,Bryan Adams,Have You Ever Really Loved A Woman?Bryan Adams
1995-06-17,1,Have You Ever Really Loved A Woman?,Bryan Adams,Have You Ever Really Loved A Woman?Bryan Adams
1995-06-24,1,Have You Ever Really Loved A Woman?,Bryan Adams,Have You Ever Really Loved A Woman?Bryan Adams
1995-07-01,1,Have You Ever Really Loved A Woman?,Bryan Adams,Have You Ever Really Loved A Woman?Bryan Adams
1995-07-08,1,Waterfalls,TLC,WaterfallsTLC
1995-07-15,1,Waterfalls,TLC,WaterfallsTLC
1995-07-22,1,Waterfalls,TLC,WaterfallsTLC
1995-07-29,1,Waterfalls,TLC,WaterfallsTLC
1995-08-05,1,Waterfalls,TLC,WaterfallsTLC
1995-08-12,1,Waterfalls,TLC,WaterfallsTLC
1995-08-19,1,Waterfalls,TLC,WaterfallsTLC
1995-08-26,1,Kiss From A Rose,Seal,Kiss From A RoseSeal
1995-09-02,1,You Are Not Alone,Michael Jackson,You Are Not AloneMichael Jackson
